Timestamp,S0C,S1C,S0U,S1U,EC,EU,OC,OU,PC,PU,YGC,YGCT,FGC,FGCT,GCT
36085.5,192.0,192.0,0.0,0.0,261760.0,27651.9,1835008.0,1184023.4,262144.0,207118.8,9414,540.538,1060,235.142,775.680
36100.5,192.0,192.0,0.0,0.0,261760.0,56747.4,1835008.0,1220202.2,262144.0,207120.7,9421,541.691,1060,235.142,776.833
36115.5,192.0,192.0,0.0,0.0,261760.0,170418.2,1835008.0,1133733.7,262144.0,207122.9,9427,542.300,1062,235.406,777.706
36130.5,192.0,192.0,0.0,0.0,261760.0,173319.7,1835008.0,1135071.6,262144.0,207123.2,9433,542.640,1063,235.727,778.367
36145.5,192.0,192.0,0.0,0.0,261760.0,36529.4,1835008.0,1133075.4,262144.0,207157.7,9440,543.011,1064,235.764,778.776
36160.5,192.0,192.0,0.0,0.0,261760.0,30575.4,1835008.0,1119499.9,262144.0,207166.1,9446,543.466,1066,236.007,779.473
36175.5,192.0,192.0,0.0,0.0,261760.0,93709.4,1835008.0,1136717.4,262144.0,207166.2,9451,543.802,1067,236.179,779.981
36190.5,192.0,192.0,0.0,0.0,261760.0,258120.5,1835008.0,1104451.0,262144.0,207171.9,9456,543.976,1068,236.218,780.193
36205.5,192.0,192.0,0.0,0.0,261760.0,131170.0,1835008.0,1123511.3,262144.0,207174.1,9460,544.381,1069,236.416,780.797
36220.5,192.0,192.0,0.0,0.0,261760.0,258511.2,1835008.0,1111166.4,262144.0,207174.1,9465,544.611,1070,236.456,781.067
36235.5,192.0,192.0,0.0,0.0,261760.0,63324.5,1835008.0,1129054.5,262144.0,207174.5,9471,545.148,1071,236.704,781.853
36250.5,192.0,192.0,0.0,0.0,261760.0,55225.0,1835008.0,1126069.0,262144.0,207218.1,9476,545.375,1072,236.743,782.118
36265.5,192.0,192.0,0.0,0.0,261760.0,68386.1,1835008.0,1103287.5,262144.0,207218.1,9481,545.791,1074,237.972,783.763
36280.5,192.0,192.0,0.0,0.0,261760.0,190315.2,1835008.0,1124167.8,262144.0,207221.7,9485,545.988,1075,238.274,784.262
36295.5,192.0,192.0,0.0,0.0,261760.0,178595.5,1835008.0,1112141.5,262144.0,207235.1,9489,546.201,1076,238.313,784.514
36310.5,192.0,192.0,0.0,0.0,261760.0,167554.5,1835008.0,1106621.9,262144.0,207236.1,9493,546.376,1077,239.402,785.778
36325.5,192.0,192.0,0.0,0.0,261760.0,108252.3,1835008.0,1111613.4,262144.0,207239.2,9498,546.689,1078,239.433,786.122
36340.5,192.0,192.0,0.0,0.0,261760.0,185026.1,1835008.0,1131332.1,262144.0,207239.2,9505,547.092,1079,240.272,787.364
36355.5,192.0,192.0,0.0,0.0,261760.0,64788.0,1835008.0,1128885.3,262144.0,207239.2,9511,547.702,1080,240.314,788.016
36370.5,192.0,192.0,0.0,0.0,261760.0,108414.2,1835008.0,1110473.8,262144.0,207239.2,9516,548.043,1082,241.352,789.394
36385.5,192.0,192.0,0.0,0.0,261760.0,184019.9,1835008.0,1122344.1,262144.0,207239.2,9520,548.319,1083,241.513,789.832
36400.5,192.0,192.0,0.0,0.0,261760.0,110114.6,1835008.0,1116210.2,262144.0,207240.2,9526,548.687,1084,241.553,790.240
36415.5,192.0,192.0,0.0,0.0,261760.0,86723.7,1835008.0,1106407.2,262144.0,207280.8,9531,548.894,1085,241.744,790.639
36430.5,192.0,192.0,0.0,0.0,261760.0,180426.7,1835008.0,1138060.6,262144.0,207280.8,9537,549.270,1086,241.784,791.053
36445.5,192.0,192.0,0.0,0.0,261760.0,209474.9,1835008.0,1115470.4,262144.0,207280.8,9543,549.698,1088,242.128,791.825
36460.6,192.0,192.0,0.0,0.0,261760.0,4836.3,1835008.0,1131451.3,262144.0,207334.5,9550,550.042,1089,242.317,792.359
36475.5,192.0,192.0,0.0,0.0,261760.0,154759.4,1835008.0,1129657.1,262144.0,207335.8,9555,550.506,1090,242.391,792.897
36490.5,192.0,192.0,0.0,0.0,261760.0,95433.0,1835008.0,1109055.6,262144.0,207335.8,9562,550.809,1092,242.639,793.448
36505.5,192.0,192.0,0.0,0.0,261760.0,87966.1,1835008.0,1141390.8,262144.0,207337.6,9569,551.402,1093,242.920,794.322
36520.6,192.0,192.0,0.0,0.0,261760.0,39874.6,1835008.0,1128711.4,262144.0,207337.6,9574,551.639,1094,242.959,794.598
36535.5,192.0,192.0,0.0,0.0,261760.0,248340.1,1835008.0,1104683.7,262144.0,207339.5,9578,551.803,1095,243.121,794.923
36550.5,192.0,192.0,0.0,0.0,261760.0,193730.8,1835008.0,1134706.5,262144.0,207347.1,9584,552.174,1097,243.355,795.529
36565.5,192.0,192.0,0.0,0.0,261760.0,239424.1,1835008.0,1119379.7,262144.0,207349.6,9590,552.435,1098,243.388,795.823
36580.6,192.0,192.0,0.0,0.0,261760.0,163636.9,1835008.0,1112646.4,262144.0,207359.0,9596,552.819,1099,243.595,796.413
36595.5,192.0,192.0,0.0,0.0,261760.0,89518.1,1835008.0,1137184.9,262144.0,207359.0,9601,553.133,1100,243.634,796.767
36610.6,192.0,192.0,0.0,0.0,261760.0,124333.6,1835008.0,1110188.0,262144.0,207362.7,9606,553.552,1102,243.880,797.432
36625.5,192.0,192.0,0.0,0.0,261760.0,0.0,1835008.0,1125783.0,262144.0,207362.7,9612,554.067,1103,244.189,798.256
36640.6,192.0,192.0,0.0,0.0,261760.0,187321.3,1835008.0,1122303.5,262144.0,207363.1,9616,554.287,1104,244.211,798.498
36655.6,192.0,192.0,0.0,0.0,261760.0,221759.9,1835008.0,1107965.8,262144.0,207365.0,9621,554.516,1106,244.401,798.917
36670.5,192.0,192.0,0.0,0.0,261760.0,163292.2,1835008.0,1127023.9,262144.0,207365.0,9627,554.985,1107,244.587,799.572
36685.6,192.0,192.0,0.0,0.0,261760.0,245662.8,1835008.0,1122040.0,262144.0,207365.4,9634,555.614,1108,244.618,800.232
36700.6,192.0,192.0,0.0,0.0,261760.0,176060.0,1835008.0,1106499.8,262144.0,207373.0,9640,555.949,1109,244.824,800.773
36715.6,192.0,192.0,0.0,0.0,261760.0,87793.5,1835008.0,1132737.2,262144.0,207373.0,9645,556.185,1110,244.857,801.042
36730.6,192.0,192.0,0.0,0.0,261760.0,261418.5,1835008.0,1102985.7,262144.0,207376.9,9650,556.385,1112,245.091,801.475
36745.6,192.0,192.0,0.0,0.0,261760.0,230014.5,1835008.0,1114525.4,262144.0,207378.7,9654,556.704,1113,245.284,801.988
36760.6,192.0,192.0,0.0,0.0,261760.0,122044.7,1835008.0,1113862.7,262144.0,207481.0,9661,557.078,1114,245.324,802.402
36775.6,192.0,192.0,0.0,0.0,261760.0,112174.0,1835008.0,1119522.0,262144.0,207481.1,9668,557.388,1115,245.493,802.880
36790.6,192.0,192.0,0.0,0.0,261760.0,171996.4,1835008.0,1129317.1,262144.0,207488.1,9673,557.589,1116,245.532,803.121
36805.6,192.0,192.0,0.0,0.0,261760.0,54886.3,1835008.0,1104981.0,262144.0,207488.1,9679,557.964,1118,245.870,803.834
36820.6,192.0,192.0,0.0,0.0,261760.0,179423.6,1835008.0,1126267.7,262144.0,207488.3,9683,558.249,1119,246.665,804.914
36835.6,192.0,192.0,0.0,0.0,261760.0,23132.1,1835008.0,1120377.1,262144.0,207488.3,9689,558.884,1120,246.763,805.646
