Timestamp        S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
        22449.4 419392.0 419392.0 255509.8  0.0   3355520.0 2189919.9 4194304.0  2415552.5  774144.0 377708.9    198  155.982   6     16.786  172.767
        22464.4 419392.0 419392.0 255509.8  0.0   3355520.0 2698396.0 4194304.0  2415552.5  774144.0 377717.0    198  155.982   6     16.786  172.767
        22479.4 419392.0 419392.0 255509.8  0.0   3355520.0 3209416.9 4194304.0  2415552.5  774144.0 377722.4    198  155.982   6     16.786  172.767
        22494.4 419392.0 419392.0  0.0   261425.9 3355520.0 552453.5 4194304.0  2467161.0  774144.0 377804.0    199  156.813   6     16.786  173.599
        22509.4 419392.0 419392.0  0.0   261425.9 3355520.0 738533.7 4194304.0  2467161.0  774144.0 377804.0    199  156.813   6     16.786  173.599
        22524.4 419392.0 419392.0  0.0   261425.9 3355520.0 901547.3 4194304.0  2467161.0  774144.0 377804.2    199  156.813   6     16.786  173.599
        22539.4 419392.0 419392.0  0.0   261425.9 3355520.0 1358185.5 4194304.0  2467161.0  774144.0 377805.8    199  156.813   6     16.786  173.599
        22554.5 419392.0 419392.0  0.0   261425.9 3355520.0 1850928.1 4194304.0  2467161.0  774144.0 377806.4    199  156.813   6     16.786  173.599
        22569.5 419392.0 419392.0  0.0   261425.9 3355520.0 2669284.4 4194304.0  2467161.0  774144.0 377823.9    199  156.813   6     16.786  173.599
        22584.5 419392.0 419392.0  0.0   261425.9 3355520.0 2889369.0 4194304.0  2467161.0  774144.0 377848.1    199  156.813   6     16.786  173.599
        22599.5 419392.0 419392.0  0.0   261425.9 3355520.0 3048610.9 4194304.0  2467161.0  774144.0 377848.1    199  156.813   6     16.786  173.599
        22614.5 419392.0 419392.0 258121.4  0.0   3355520.0 99883.9  4194304.0  2513007.7  774144.0 377855.4    200  157.568   6     16.786  174.354
        22629.5 419392.0 419392.0 258121.4  0.0   3355520.0 705549.8 4194304.0  2513007.7  774144.0 377865.5    200  157.568   6     16.786  174.354
        22644.5 419392.0 419392.0 258121.4  0.0   3355520.0 1567163.2 4194304.0  2513007.7  774144.0 377875.7    200  157.568   6     16.786  174.354
        22659.5 419392.0 419392.0 258121.4  0.0   3355520.0 2513891.1 4194304.0  2513007.7  774144.0 377876.7    200  157.568   6     16.786  174.354
        22674.5 419392.0 419392.0  0.0   237857.6 3355520.0 72606.2  4194304.0  2572879.3  774144.0 377917.4    201  158.375   7     18.567  176.942
        22689.5 419392.0 419392.0  0.0   237857.6 3355520.0 934101.9 4194304.0  2572879.3  774144.0 377919.0    201  158.375   8     18.567  176.942
        22704.5 419392.0 419392.0  0.0   237857.6 3355520.0 1503964.6 4194304.0  1708909.6  774144.0 377923.6    201  158.375   8     23.868  182.243
        22719.5 419392.0 419392.0  0.0   237857.6 3355520.0 2451570.4 4194304.0  1000105.5  774144.0 377342.1    201  158.375   8     23.868  182.243
        22734.5 419392.0 419392.0  0.0   237857.6 3355520.0 3100857.5 4194304.0  1000105.5  774144.0 377345.5    201  158.375   8     23.868  182.243
        22749.5 419392.0 419392.0 244506.7  0.0   3355520.0 290862.5 4194304.0  1046185.9  774144.0 377348.8    202  159.121   8     23.868  182.990
        22764.5 419392.0 419392.0 244506.7  0.0   3355520.0 852725.6 4194304.0  1046185.9  774144.0 377348.9    202  159.121   8     23.868  182.990
        22779.6 419392.0 419392.0 244506.7  0.0   3355520.0 2108956.3 4194304.0  1046185.9  774144.0 377356.7    202  159.121   8     23.868  182.990
        22794.6 419392.0 419392.0 244506.7  0.0   3355520.0 3355520.0 4194304.0  1046185.9  774144.0 377428.2    202  159.121   8     23.868  182.990
        22809.6 419392.0 419392.0  0.0   239720.0 3355520.0 307366.2 4194304.0  1089659.6  774144.0 377434.9    203  159.915   8     23.868  183.784
        22824.6 419392.0 419392.0  0.0   239720.0 3355520.0 776767.5 4194304.0  1089659.6  774144.0 377436.4    203  159.915   8     23.868  183.784
        22839.6 419392.0 419392.0  0.0   239720.0 3355520.0 1090732.7 4194304.0  1089659.6  774144.0 377454.1    203  159.915   8     23.868  183.784
        22854.6 419392.0 419392.0  0.0   239720.0 3355520.0 1379816.1 4194304.0  1089659.6  774144.0 377454.6    203  159.915   8     23.868  183.784
        22869.6 419392.0 419392.0  0.0   239720.0 3355520.0 2425826.8 4194304.0  1089659.6  774144.0 377460.7    203  159.915   8     23.868  183.784
        22884.6 419392.0 419392.0 138346.0 239720.0 3355520.0 3355520.0 4194304.0  1148626.5  774144.0 377465.6    204  159.915   8     23.868  183.784
        22899.6 419392.0 419392.0 235268.5  0.0   3355520.0 688836.0 4194304.0  1137601.0  774144.0 377492.3    204  160.624   8     23.868  184.493
        22914.6 419392.0 419392.0 235268.5  0.0   3355520.0 1227310.1 4194304.0  1137601.0  774144.0 377499.4    204  160.624   8     23.868  184.493
        22929.6 419392.0 419392.0 235268.5  0.0   3355520.0 1846467.0 4194304.0  1137601.0  774144.0 377501.1    204  160.624   8     23.868  184.493
        22944.6 419392.0 419392.0 235268.5  0.0   3355520.0 3081947.1 4194304.0  1137601.0  774144.0 377509.8    204  160.624   8     23.868  184.493
        22959.6 419392.0 419392.0  0.0   241621.6 3355520.0 845452.4 4194304.0  1165499.3  774144.0 377514.9    205  161.355   8     23.868  185.223
        22974.6 419392.0 419392.0  0.0   241621.6 3355520.0 1863343.8 4194304.0  1165499.3  774144.0 377518.8    205  161.355   8     23.868  185.223
        22989.6 419392.0 419392.0  0.0   241621.6 3355520.0 3087822.5 4194304.0  1165499.3  774144.0 377523.6    205  161.355   8     23.868  185.223
        23004.6 419392.0 419392.0 264443.7  0.0   3355520.0 714397.5 4194304.0  1221322.6  774144.0 377528.0    206  162.291   8     23.868  186.159
        23019.7 419392.0 419392.0 264443.7  0.0   3355520.0 1353529.3 4194304.0  1221322.6  774144.0 377549.9    206  162.291   8     23.868  186.159
        23034.7 419392.0 419392.0 264443.7  0.0   3355520.0 2034768.5 4194304.0  1221322.6  774144.0 377566.4    206  162.291   8     23.868  186.159
        23049.7 419392.0 419392.0 264443.7  0.0   3355520.0 2462137.2 4194304.0  1221322.6  774144.0 377567.6    206  162.291   8     23.868  186.159
        23064.7 419392.0 419392.0 264443.7  0.0   3355520.0 2938787.5 4194304.0  1221322.6  774144.0 377568.6    206  162.291   8     23.868  186.159
        23079.7 419392.0 419392.0 264443.7  0.0   3355520.0 3307109.8 4194304.0  1221322.6  774144.0 377571.9    206  162.291   8     23.868  186.159
        23094.7 419392.0 419392.0  0.0   280172.8 3355520.0 145379.6 4194304.0  1259860.8  774144.0 377582.4    207  163.055   8     23.868  186.923
        23109.7 419392.0 419392.0  0.0   280172.8 3355520.0 447927.8 4194304.0  1259860.8  774144.0 377624.9    207  163.055   8     23.868  186.923
        23124.7 419392.0 419392.0  0.0   280172.8 3355520.0 791362.3 4194304.0  1259860.8  774144.0 377630.4    207  163.055   8     23.868  186.923
        23139.7 419392.0 419392.0  0.0   280172.8 3355520.0 1123652.5 4194304.0  1259860.8  774144.0 377632.8    207  163.055   8     23.868  186.923
        23154.7 419392.0 419392.0  0.0   280172.8 3355520.0 1775962.1 4194304.0  1259860.8  774144.0 377636.0    207  163.055   8     23.868  186.923
        23169.7 419392.0 419392.0  0.0   280172.8 3355520.0 2441731.6 4194304.0  1259860.8  774144.0 377654.6    207  163.055   8     23.868  186.923
        23184.7 419392.0 419392.0  0.0   280172.8 3355520.0 3222357.5 4194304.0  1259860.8  774144.0 377672.9    207  163.055   8     23.868  186.923
        23199.7 419392.0 419392.0 276096.1  0.0   3355520.0 614223.8 4194304.0  1300734.5  774144.0 377783.5    208  163.801   8     23.868  187.669
        23214.7 419392.0 419392.0 276096.1  0.0   3355520.0 1482462.1 4194304.0  1300734.5  774144.0 377823.5    208  163.801   8     23.868  187.669
        23229.7 419392.0 419392.0 276096.1  0.0   3355520.0 2403498.0 4194304.0  1300734.5  774144.0 377841.7    208  163.801   8     23.868  187.669
        23244.7 419392.0 419392.0 276096.1  0.0   3355520.0 2776554.7 4194304.0  1300734.5  774144.0 377842.9    208  163.801   8     23.868  187.669
        23259.7 419392.0 419392.0  0.0   280639.2 3355520.0 401031.6 4194304.0  1341618.3  774144.0 377872.5    209  164.597   8     23.868  188.466
        23274.7 419392.0 419392.0  0.0   280639.2 3355520.0 1522559.5 4194304.0  1341618.3  774144.0 377880.7    209  164.597   8     23.868  188.466
        23289.8 419392.0 419392.0  0.0   280639.2 3355520.0 2037702.4 4194304.0  1341618.3  774144.0 377886.3    209  164.597   8     23.868  188.466
        23304.8 419392.0 419392.0  0.0   280639.2 3355520.0 2261623.9 4194304.0  1341618.3  774144.0 377886.6    209  164.597   8     23.868  188.466
        23319.8 419392.0 419392.0  0.0   280639.2 3355520.0 3056499.2 4194304.0  1341618.3  774144.0 377890.4    209  164.597   8     23.868  188.466
        23334.8 419392.0 419392.0 258862.4  0.0   3355520.0 576843.2 4194304.0  1405036.7  774144.0 377902.1    210  165.521   8     23.868  189.389
        23349.8 419392.0 419392.0 258862.4  0.0   3355520.0 1670503.3 4194304.0  1405036.7  774144.0 377920.0    210  165.521   8     23.868  189.389
        23364.8 419392.0 419392.0 258862.4  0.0   3355520.0 2004532.5 4194304.0  1405036.7  774144.0 377920.5    210  165.521   8     23.868  189.389
        23379.8 419392.0 419392.0 258862.4  0.0   3355520.0 2654541.9 4194304.0  1405036.7  774144.0 378032.7    210  165.521   8     23.868  189.389
        23394.8 419392.0 419392.0  0.0   264025.0 3355520.0 299338.4 4194304.0  1454800.6  774144.0 378034.6    211  166.494   8     23.868  190.362
        23409.8 419392.0 419392.0  0.0   264025.0 3355520.0 1420872.6 4194304.0  1454800.6  774144.0 378053.8    211  166.494   8     23.868  190.362
        23424.8 419392.0 419392.0  0.0   264025.0 3355520.0 2375938.4 4194304.0  1454800.6  774144.0 378056.3    211  166.494   8     23.868  190.362
        23439.8 419392.0 419392.0  0.0   264025.0 3355520.0 3047007.1 4194304.0  1454800.6  774144.0 378060.2    211  166.494   8     23.868  190.362
        23454.8 419392.0 419392.0 264960.7  0.0   3355520.0 102452.4 4194304.0  1496904.0  774144.0 378061.2    212  167.445   8     23.868  191.313
        23469.8 419392.0 419392.0 264960.7  0.0   3355520.0 1158075.2 4194304.0  1496904.0  774144.0 378063.1    212  167.445   8     23.868  191.313
        23484.8 419392.0 419392.0 264960.7  0.0   3355520.0 1953785.3 4194304.0  1496904.0  774144.0 378065.1    212  167.445   8     23.868  191.313
        23499.8 419392.0 419392.0 264960.7  0.0   3355520.0 2713538.0 4194304.0  1496904.0  774144.0 378065.8    212  167.445   8     23.868  191.313
        23514.8 419392.0 419392.0 264960.7 263638.2 3355520.0 3355520.0 4194304.0  1548040.4  774144.0 378097.9    213  167.445   8     23.868  191.313
        23529.9 419392.0 419392.0  0.0   264691.9 3355520.0 929954.6 4194304.0  1548040.4  774144.0 378101.9    213  168.403   8     23.868  192.272
        23544.9 419392.0 419392.0  0.0   264691.9 3355520.0 1594779.7 4194304.0  1548040.4  774144.0 378150.3    213  168.403   8     23.868  192.272
        23559.9 419392.0 419392.0  0.0   264691.9 3355520.0 2369716.9 4194304.0  1548040.4  774144.0 378154.9    213  168.403   8     23.868  192.272
        23574.9 419392.0 419392.0  0.0   264691.9 3355520.0 2997247.6 4194304.0  1548040.4  774144.0 378220.3    213  168.403   8     23.868  192.272
        23589.9 419392.0 419392.0 253052.2  0.0   3355520.0 366978.6 4194304.0  1609667.0  774144.0 378250.8    214  169.165   8     23.868  193.033
        23604.9 419392.0 419392.0 253052.2  0.0   3355520.0 1094216.1 4194304.0  1609667.0  774144.0 378260.0    214  169.165   8     23.868  193.033
        23619.9 419392.0 419392.0 253052.2  0.0   3355520.0 1851347.1 4194304.0  1609667.0  774144.0 378267.1    214  169.165   8     23.868  193.033
        23634.9 419392.0 419392.0 253052.2  0.0   3355520.0 2807299.9 4194304.0  1609667.0  774144.0 378310.8    214  169.165   8     23.868  193.033
        23649.9 419392.0 419392.0 253052.2  0.0   3355520.0 3352930.1 4194304.0  1609667.0  774144.0 378312.1    214  169.165   8     23.868  193.033
        23664.9 419392.0 419392.0  0.0   239839.5 3355520.0 445963.8 4194304.0  1646802.0  774144.0 378320.7    215  169.940   8     23.868  193.808
        23679.9 419392.0 419392.0  0.0   239839.5 3355520.0 1504200.0 4194304.0  1646802.0  774144.0 378348.0    215  169.940   8     23.868  193.808
        23694.9 419392.0 419392.0  0.0   239839.5 3355520.0 2281757.5 4194304.0  1646802.0  774144.0 378351.7    215  169.940   8     23.868  193.808
        23709.9 419392.0 419392.0  0.0   239839.5 3355520.0 3063763.5 4194304.0  1646802.0  774144.0 378352.8    215  169.940   8     23.868  193.808
        23724.9 419392.0 419392.0 255670.1  0.0   3355520.0 457211.4 4194304.0  1682248.3  774144.0 378379.7    216  170.861   8     23.868  194.729
        23739.9 419392.0 419392.0 255670.1  0.0   3355520.0 1500209.2 4194304.0  1682248.3  774144.0 378396.4    216  170.861   8     23.868  194.729
        23754.9 419392.0 419392.0 255670.1  0.0   3355520.0 2504480.6 4194304.0  1682248.3  774144.0 378412.9    216  170.861   8     23.868  194.729
        23769.9 419392.0 419392.0 255670.1  0.0   3355520.0 3093826.0 4194304.0  1682248.3  774144.0 378466.7    216  170.861   8     23.868  194.729
