Timestamp,S0C,S1C,S0U,S1U,EC,EU,OC,OU,PC,PU,YGC,YGCT,FGC,FGCT,GCT
22652.6,419392.0,419392.0,240055.7,0.0,3355520.0,521579.0,4194304.0,744589.4,774144.0,373682.5,196,131.055,6,17.943,148.998
22667.6,419392.0,419392.0,240055.7,0.0,3355520.0,1431290.6,4194304.0,744589.4,774144.0,373702.5,196,131.055,6,17.943,148.998
22682.6,419392.0,419392.0,240055.7,0.0,3355520.0,2275130.2,4194304.0,744589.4,774144.0,373730.8,196,131.055,6,17.943,148.998
22697.7,419392.0,419392.0,240055.7,0.0,3355520.0,2747451.9,4194304.0,744589.4,774144.0,373743.4,196,131.055,6,17.943,148.998
22712.7,419392.0,419392.0,240055.7,0.0,3355520.0,3324232.2,4194304.0,744589.4,774144.0,373795.9,196,131.055,6,17.943,148.998
22727.7,419392.0,419392.0,0.0,260383.0,3355520.0,746601.7,4194304.0,777765.1,774144.0,373802.7,197,131.832,6,17.943,149.775
22742.7,419392.0,419392.0,0.0,260383.0,3355520.0,1905794.2,4194304.0,777765.1,774144.0,373809.6,197,131.832,6,17.943,149.775
22757.7,419392.0,419392.0,0.0,260383.0,3355520.0,2301178.0,4194304.0,777765.1,774144.0,373813.5,197,131.832,6,17.943,149.775
22772.7,419392.0,419392.0,0.0,260383.0,3355520.0,2859996.9,4194304.0,777765.1,774144.0,373820.4,197,131.832,6,17.943,149.775
22787.7,419392.0,419392.0,244482.9,0.0,3355520.0,223079.0,4194304.0,823446.8,774144.0,373827.4,198,132.593,6,17.943,150.536
22802.7,419392.0,419392.0,244482.9,0.0,3355520.0,438234.6,4194304.0,823446.8,774144.0,373828.9,198,132.593,6,17.943,150.536
22817.7,419392.0,419392.0,244482.9,0.0,3355520.0,536927.9,4194304.0,823446.8,774144.0,373828.9,198,132.593,6,17.943,150.536
22832.7,419392.0,419392.0,244482.9,0.0,3355520.0,970653.4,4194304.0,823446.8,774144.0,373829.7,198,132.593,6,17.943,150.536
22847.7,419392.0,419392.0,244482.9,0.0,3355520.0,1109518.2,4194304.0,823446.8,774144.0,373829.9,198,132.593,6,17.943,150.536
22862.8,419392.0,419392.0,244482.9,0.0,3355520.0,1382237.6,4194304.0,823446.8,774144.0,373848.4,198,132.593,6,17.943,150.536
22877.8,419392.0,419392.0,244482.9,0.0,3355520.0,1623915.4,4194304.0,823446.8,774144.0,373852.4,198,132.593,6,17.943,150.536
22892.8,419392.0,419392.0,244482.9,0.0,3355520.0,1693575.4,4194304.0,823446.8,774144.0,373852.4,198,132.593,6,17.943,150.536
22907.8,419392.0,419392.0,244482.9,0.0,3355520.0,2031377.5,4194304.0,823446.8,774144.0,373863.0,198,132.593,6,17.943,150.536
22922.8,419392.0,419392.0,244482.9,0.0,3355520.0,2254557.5,4194304.0,823446.8,774144.0,373865.9,198,132.593,6,17.943,150.536
22937.8,419392.0,419392.0,244482.9,0.0,3355520.0,2450957.1,4194304.0,823446.8,774144.0,373866.5,198,132.593,6,17.943,150.536
22952.8,419392.0,419392.0,244482.9,0.0,3355520.0,2703077.1,4194304.0,823446.8,774144.0,373871.6,198,132.593,6,17.943,150.536
22967.8,419392.0,419392.0,244482.9,0.0,3355520.0,3311074.8,4194304.0,823446.8,774144.0,373873.9,198,132.593,6,17.943,150.536
22982.8,419392.0,419392.0,0.0,212306.1,3355520.0,581707.5,4194304.0,869729.3,774144.0,373875.0,199,133.175,6,17.943,151.118
22997.8,419392.0,419392.0,0.0,212306.1,3355520.0,1136114.8,4194304.0,869729.3,774144.0,373884.8,199,133.175,6,17.943,151.118
23012.8,419392.0,419392.0,0.0,212306.1,3355520.0,1738337.8,4194304.0,869729.3,774144.0,373899.3,199,133.175,6,17.943,151.118
23027.8,419392.0,419392.0,0.0,212306.1,3355520.0,2276074.8,4194304.0,869729.3,774144.0,373900.0,199,133.175,6,17.943,151.118
23042.8,419392.0,419392.0,0.0,212306.1,3355520.0,2890469.6,4194304.0,869729.3,774144.0,373905.4,199,133.175,6,17.943,151.118
23057.8,419392.0,419392.0,219686.9,0.0,3355520.0,78029.5,4194304.0,907139.2,774144.0,373911.2,200,133.937,6,17.943,151.880
23072.8,419392.0,419392.0,219686.9,0.0,3355520.0,380581.4,4194304.0,907139.2,774144.0,373914.4,200,133.937,6,17.943,151.880
23087.8,419392.0,419392.0,219686.9,0.0,3355520.0,1039144.1,4194304.0,907139.2,774144.0,373915.8,200,133.937,6,17.943,151.880
23102.8,419392.0,419392.0,219686.9,0.0,3355520.0,1487920.6,4194304.0,907139.2,774144.0,373918.4,200,133.937,6,17.943,151.880
23117.9,419392.0,419392.0,219686.9,0.0,3355520.0,1993827.4,4194304.0,907139.2,774144.0,373944.0,200,133.937,6,17.943,151.880
23132.9,419392.0,419392.0,219686.9,0.0,3355520.0,2536231.8,4194304.0,907139.2,774144.0,373949.0,200,133.937,6,17.943,151.880
23147.9,419392.0,419392.0,0.0,217148.2,3355520.0,23762.6,4194304.0,940505.7,774144.0,373956.2,201,134.538,6,17.943,152.480
23162.9,419392.0,419392.0,0.0,217148.2,3355520.0,315390.4,4194304.0,940505.7,774144.0,373962.0,201,134.538,6,17.943,152.480
23177.9,419392.0,419392.0,0.0,217148.2,3355520.0,707072.8,4194304.0,940505.7,774144.0,373962.5,201,134.538,6,17.943,152.480
23192.9,419392.0,419392.0,0.0,217148.2,3355520.0,1157792.9,4194304.0,940505.7,774144.0,374029.2,201,134.538,6,17.943,152.480
23207.9,419392.0,419392.0,0.0,217148.2,3355520.0,1401058.5,4194304.0,940505.7,774144.0,374049.0,201,134.538,6,17.943,152.480
23222.9,419392.0,419392.0,0.0,217148.2,3355520.0,1714928.6,4194304.0,940505.7,774144.0,374050.1,201,134.538,6,17.943,152.480
23237.9,419392.0,419392.0,0.0,217148.2,3355520.0,2179444.9,4194304.0,940505.7,774144.0,374138.2,201,134.538,6,17.943,152.480
23252.9,419392.0,419392.0,0.0,217148.2,3355520.0,2625558.9,4194304.0,940505.7,774144.0,374190.2,201,134.538,6,17.943,152.480
23267.9,419392.0,419392.0,0.0,217148.2,3355520.0,2786025.8,4194304.0,940505.7,774144.0,374191.2,201,134.538,6,17.943,152.480
23282.9,419392.0,419392.0,0.0,217148.2,3355520.0,3024551.0,4194304.0,940505.7,774144.0,374192.0,201,134.538,6,17.943,152.480
23297.9,419392.0,419392.0,0.0,217148.2,3355520.0,3276636.3,4194304.0,940505.7,774144.0,374192.5,201,134.538,6,17.943,152.480
23312.9,419392.0,419392.0,198278.1,0.0,3355520.0,613914.1,4194304.0,970782.7,774144.0,374192.8,202,135.025,6,17.943,152.968
23327.9,419392.0,419392.0,198278.1,0.0,3355520.0,974062.8,4194304.0,970782.7,774144.0,374193.1,202,135.025,6,17.943,152.968
23342.9,419392.0,419392.0,198278.1,0.0,3355520.0,1379691.2,4194304.0,970782.7,774144.0,374194.1,202,135.025,6,17.943,152.968
23357.9,419392.0,419392.0,198278.1,0.0,3355520.0,1507936.4,4194304.0,970782.7,774144.0,374194.1,202,135.025,6,17.943,152.968
23372.9,419392.0,419392.0,198278.1,0.0,3355520.0,1956953.7,4194304.0,970782.7,774144.0,374196.1,202,135.025,6,17.943,152.968
23387.9,419392.0,419392.0,198278.1,0.0,3355520.0,2228529.1,4194304.0,970782.7,774144.0,374196.4,202,135.025,6,17.943,152.968
23402.9,419392.0,419392.0,198278.1,0.0,3355520.0,2848502.1,4194304.0,970782.7,774144.0,374217.9,202,135.025,6,17.943,152.968
23418.0,419392.0,419392.0,0.0,198045.0,3355520.0,412655.5,4194304.0,999212.4,774144.0,374220.5,203,135.596,6,17.943,153.539
23433.0,419392.0,419392.0,0.0,198045.0,3355520.0,631939.2,4194304.0,999212.4,774144.0,374220.5,203,135.596,6,17.943,153.539
23448.0,419392.0,419392.0,0.0,198045.0,3355520.0,910603.8,4194304.0,999212.4,774144.0,374235.9,203,135.596,6,17.943,153.539
23463.0,419392.0,419392.0,0.0,198045.0,3355520.0,1236339.3,4194304.0,999212.4,774144.0,374244.2,203,135.596,6,17.943,153.539
23478.0,419392.0,419392.0,0.0,198045.0,3355520.0,1602542.2,4194304.0,999212.4,774144.0,374244.3,203,135.596,6,17.943,153.539
23493.0,419392.0,419392.0,0.0,198045.0,3355520.0,2052698.1,4194304.0,999212.4,774144.0,374259.9,203,135.596,6,17.943,153.539
23508.0,419392.0,419392.0,0.0,198045.0,3355520.0,2522914.0,4194304.0,999212.4,774144.0,374265.5,203,135.596,6,17.943,153.539
23523.0,419392.0,419392.0,0.0,198045.0,3355520.0,3127143.1,4194304.0,999212.4,774144.0,374286.4,203,135.596,6,17.943,153.539
23538.0,419392.0,419392.0,216627.5,0.0,3355520.0,685636.7,4194304.0,1027516.6,774144.0,374298.9,204,136.267,6,17.943,154.209
23553.0,419392.0,419392.0,216627.5,0.0,3355520.0,1473372.3,4194304.0,1027516.6,774144.0,374303.0,204,136.267,6,17.943,154.209
23568.0,419392.0,419392.0,216627.5,0.0,3355520.0,1799612.4,4194304.0,1027516.6,774144.0,374373.3,204,136.267,6,17.943,154.209
23583.0,419392.0,419392.0,216627.5,0.0,3355520.0,2324959.3,4194304.0,1027516.6,774144.0,374375.1,204,136.267,6,17.943,154.209
23598.0,419392.0,419392.0,216627.5,0.0,3355520.0,3027271.6,4194304.0,1027516.6,774144.0,374380.5,204,136.267,6,17.943,154.209
23613.0,419392.0,419392.0,0.0,231134.5,3355520.0,883127.1,4194304.0,1057763.3,774144.0,374384.0,205,136.923,6,17.943,154.866
23628.0,419392.0,419392.0,0.0,231134.5,3355520.0,1651329.1,4194304.0,1057763.3,774144.0,374390.0,205,136.923,6,17.943,154.866
23643.1,419392.0,419392.0,0.0,231134.5,3355520.0,2239998.9,4194304.0,1057763.3,774144.0,374395.0,205,136.923,6,17.943,154.866
23658.1,419392.0,419392.0,0.0,231134.5,3355520.0,2798179.2,4194304.0,1057763.3,774144.0,374399.8,205,136.923,6,17.943,154.866
23673.1,419392.0,419392.0,224426.3,0.0,3355520.0,160888.3,4194304.0,1092751.8,774144.0,374401.2,206,137.560,6,17.943,155.503
23688.1,419392.0,419392.0,224426.3,0.0,3355520.0,696302.3,4194304.0,1092751.8,774144.0,374402.9,206,137.560,6,17.943,155.503
23703.1,419392.0,419392.0,224426.3,0.0,3355520.0,1142610.5,4194304.0,1092751.8,774144.0,374404.1,206,137.560,6,17.943,155.503
23718.1,419392.0,419392.0,224426.3,0.0,3355520.0,1553386.5,4194304.0,1092751.8,774144.0,374404.4,206,137.560,6,17.943,155.503
23733.1,419392.0,419392.0,224426.3,0.0,3355520.0,2213724.8,4194304.0,1092751.8,774144.0,374408.9,206,137.560,6,17.943,155.503
